Temperature logger

#Date	#Time	#Temperature
2017.04.20	00:39:37,1017	119,668
2017.04.20	00:40:07,1027	119,669
2017.04.20	00:40:37,1297	119,669
2017.04.20	00:41:07,1397	119,664
2017.04.20	00:41:37,1657	119,661
2017.04.20	00:42:07,0797	119,657
2017.04.20	00:42:37,0907	119,661
2017.04.20	00:43:07,1177	119,661
2017.04.20	00:43:37,1277	119,659
2017.04.20	00:44:07,1377	119,659
2017.04.20	00:44:37,1637	119,659
2017.04.20	00:45:07,0777	119,663
2017.04.20	00:45:37,1047	119,664
2017.04.20	00:46:07,0987	119,667
2017.04.20	00:46:37,1257	119,669
2017.04.20	00:47:07,1517	119,672
2017.04.20	00:47:37,1647	119,676
2017.04.20	00:48:07,0977	119,674
2017.04.20	00:48:37,0867	119,669
2017.04.20	00:49:07,1127	119,668
2017.04.20	00:49:37,1397	119,669
2017.04.20	00:50:07,1337	119,674
2017.04.20	00:50:37,1597	119,678
2017.04.20	00:51:07,0907	119,680
2017.04.20	00:51:37,1007	119,680
2017.04.20	00:52:07,1107	119,681
2017.04.20	00:52:37,1217	119,681
2017.04.20	00:53:07,1477	119,681
2017.04.20	00:53:37,1577	119,679
2017.04.20	00:54:07,0887	119,674
2017.04.20	00:54:37,0987	119,672
2017.04.20	00:55:07,1097	119,674
2017.04.20	00:55:37,1357	119,677
2017.04.20	00:56:07,1457	119,679
2017.04.20	00:56:37,1717	119,677
2017.04.20	00:57:07,0867	119,675
2017.04.20	00:57:37,0967	119,672
2017.04.20	00:58:07,1227	119,677
2017.04.20	00:58:37,1337	119,681
2017.04.20	00:59:07,1597	119,680
2017.04.20	00:59:37,1697	119,681
2017.04.20	01:00:07,0847	119,679
2017.04.20	01:00:37,1107	119,677
2017.04.20	01:01:07,1207	119,675
2017.04.20	01:01:37,1317	119,680
2017.04.20	01:02:07,1577	119,678
2017.04.20	01:02:37,0727	119,681
2017.04.20	01:03:07,0827	119,677
2017.04.20	01:03:37,1117	119,678
2017.04.20	01:04:07,1187	119,683
2017.04.20	01:04:37,1457	119,685
2017.04.20	01:05:07,1557	119,688
2017.04.20	01:05:37,0707	119,690
2017.04.20	01:06:07,0967	119,695
2017.04.20	01:06:37,1067	119,698
2017.04.20	01:07:07,1177	119,698
2017.04.20	01:07:37,1437	119,698
2017.04.20	01:08:07,1537	119,693
2017.04.20	01:08:37,0847	119,689
2017.04.20	01:09:07,0849	119,688
2017.04.20	01:09:37,0709	119,684
2017.04.20	01:10:07,0729	119,683
2017.04.20	01:10:37,0599	119,680
2017.04.20	01:11:07,0459	119,671
2017.04.20	01:11:37,0488	119,660
2017.04.20	01:12:07,0348	119,659
2017.04.20	01:12:37,0208	119,678
2017.04.20	01:13:07,0228	119,736
2017.04.20	01:13:37,0098	119,865
2017.04.20	01:14:07,0020	120,065
2017.04.20	01:14:37,0190	120,378
2017.04.20	01:15:07,0530	120,863
2017.04.20	01:15:37,0380	121,455
2017.04.20	01:16:07,0390	122,130
2017.04.20	01:16:37,0410	122,856
2017.04.20	01:17:07,0420	123,625
2017.04.20	01:17:37,0600	124,339
2017.04.20	01:18:07,0770	125,049
2017.04.20	01:18:37,0620	125,779
2017.04.20	01:19:07,0814	126,421
2017.04.20	01:19:37,0894	127,021
2017.04.20	01:20:07,1124	127,593
2017.04.20	01:20:37,1204	128,138
2017.04.20	01:21:07,1434	128,598
2017.04.20	01:21:37,1504	129,026
2017.04.20	01:22:07,1584	129,441
2017.04.20	01:22:37,0854	129,816
2017.04.20	01:23:07,0924	130,184
2017.04.20	01:23:37,1004	130,551
2017.04.20	01:24:07,1234	130,939
2017.04.20	01:24:37,1304	131,319
2017.04.20	01:25:07,1384	131,716
2017.04.20	01:25:37,1614	132,150
2017.04.20	01:26:07,0724	132,580
2017.04.20	01:26:37,0964	133,027
2017.04.20	01:27:07,0884	133,492
2017.04.20	01:27:37,1164	134,006
2017.04.20	01:28:07,1184	134,499
2017.04.20	01:28:37,1414	135,001
2017.04.20	01:29:07,1484	135,553
2017.04.20	01:29:37,1564	136,039
2017.04.20	01:30:07,0834	136,535
2017.04.20	01:30:37,0904	137,035
2017.04.20	01:31:07,1144	137,483
2017.04.20	01:31:37,1254	137,806
2017.04.20	01:32:07,1454	138,036
2017.04.20	01:32:37,1524	138,197
2017.04.20	01:33:07,1594	138,297
2017.04.20	01:33:37,0704	138,364
2017.04.20	01:34:07,1094	138,405
2017.04.20	01:34:37,1014	138,442
2017.04.20	01:35:07,1244	138,469
2017.04.20	01:35:37,1374	138,499
2017.04.20	01:36:07,1394	138,539
2017.04.20	01:36:37,1624	138,585
2017.04.20	01:37:07,0744	138,634
2017.04.20	01:37:37,0814	138,688
2017.04.20	01:38:07,1044	138,763
2017.04.20	01:38:37,1124	138,821
2017.04.20	01:39:07,1367	138,880
2017.04.20	01:39:37,1467	138,931
2017.04.20	01:40:07,1577	138,976
2017.04.20	01:40:37,0877	139,025
2017.04.20	01:41:07,0977	139,055
2017.04.20	01:41:37,1247	139,081
2017.04.20	01:42:07,1187	139,103
2017.04.20	01:42:37,1447	139,130
2017.04.20	01:43:07,1557	139,137
2017.04.20	01:43:37,0927	139,143
2017.04.20	01:44:07,0957	139,145
2017.04.20	01:44:37,1547	139,150
2017.04.20	01:45:07,1487	139,156
2017.04.20	01:45:37,1427	139,159
2017.04.20	01:46:07,1697	139,160
2017.04.20	01:46:37,0837	139,165
2017.04.20	01:47:07,0947	139,168
2017.04.20	01:47:37,1207	139,172
2017.04.20	01:48:07,1467	139,181
2017.04.20	01:48:37,1417	139,189
2017.04.20	01:49:07,1677	139,193
2017.04.20	01:49:37,0817	139,204
2017.04.20	01:50:07,1087	139,218
2017.04.20	01:50:37,1187	139,230
2017.04.20	01:51:07,1287	139,237
2017.04.20	01:51:37,1557	139,251
2017.04.20	01:52:07,1657	139,259
2017.04.20	01:52:37,0797	139,267
2017.04.20	01:53:07,1067	139,276
2017.04.20	01:53:37,1167	139,288
2017.04.20	01:54:07,1437	139,292
2017.04.20	01:54:37,1537	139,300
2017.04.20	01:55:07,0677	139,304
2017.04.20	01:55:37,0937	139,302
2017.04.20	01:56:07,1047	139,297
2017.04.20	01:56:37,1147	139,302
2017.04.20	01:57:07,1407	139,298
2017.04.20	01:57:37,1517	139,298
2017.04.20	01:58:07,0817	139,302
2017.04.20	01:58:37,0917	139,305
2017.04.20	01:59:07,1187	139,306
2017.04.20	01:59:37,1347	139,305
2017.04.20	02:00:07,1387	139,302
2017.04.20	02:00:37,1657	139,304
2017.04.20	02:01:07,0827	139,302
2017.04.20	02:01:37,0897	139,303
2017.04.20	02:02:07,1177	139,301
2017.04.20	02:02:37,1267	139,308
2017.04.20	02:03:07,1367	139,314
2017.04.20	02:03:37,1637	139,322
2017.04.20	02:04:07,0777	139,322
2017.04.20	02:04:37,1037	139,329
2017.04.20	02:05:07,1167	139,330
2017.04.20	02:05:37,1247	139,333
2017.04.20	02:06:07,1507	139,338
2017.04.20	02:06:37,1617	139,351
2017.04.20	02:07:07,0917	139,357
2017.04.20	02:07:37,0857	139,365
2017.04.20	02:08:07,1287	139,370
2017.04.20	02:08:37,1227	139,367
2017.04.20	02:09:07,1807	139,362
2017.04.20	02:09:37,1597	139,365
2017.04.20	02:10:07,0897	139,366
2017.04.20	02:10:37,1017	139,368
2017.04.20	02:11:07,1267	139,367
2017.04.20	02:11:37,1207	139,366
2017.04.20	02:12:07,1467	139,364
2017.04.20	02:12:37,1897	139,367
2017.04.20	02:13:07,0877	139,368
2017.04.20	02:13:37,0987	139,369
2017.04.20	02:14:07,1087	139,371
2017.04.20	02:14:37,1347	139,373
2017.04.20	02:15:07,1457	139,379
2017.04.20	02:15:37,1717	139,378
2017.04.20	02:16:07,0857	139,379
2017.04.20	02:16:37,1117	139,384
2017.04.20	02:17:07,1227	139,390
2017.04.20	02:17:37,1327	139,393
2017.04.20	02:18:07,1587	139,394
2017.04.20	02:18:37,1697	139,397
2017.04.20	02:19:07,0837	139,395
2017.04.20	02:19:37,1107	139,399
2017.04.20	02:20:07,1207	139,394
2017.04.20	02:20:37,1307	139,395
2017.04.20	02:21:07,1577	139,398
2017.04.20	02:21:37,1727	139,405
2017.04.20	02:22:07,0817	139,401
2017.04.20	02:22:37,0927	139,404
2017.04.20	02:23:07,1027	139,410
2017.04.20	02:23:37,1287	139,412
2017.04.20	02:24:07,1397	139,413
2017.04.20	02:24:37,1497	139,412
2017.04.20	02:25:07,0797	139,406
2017.04.20	02:25:37,0907	139,410
2017.04.20	02:26:07,1007	139,418
2017.04.20	02:26:37,1267	139,420
2017.04.20	02:27:07,1377	139,419
2017.04.20	02:27:37,1477	139,421
2017.04.20	02:28:07,0777	139,426
2017.04.20	02:28:37,0887	139,431
2017.04.20	02:29:07,1147	139,433
2017.04.20	02:29:37,1257	139,434
2017.04.20	02:30:07,2317	139,433
2017.04.20	02:30:37,1617	139,433
2017.04.20	02:31:07,0757	139,439
2017.04.20	02:31:37,1027	139,440
2017.04.20	02:32:07,1127	139,444
2017.04.20	02:32:37,1227	139,444
2017.04.20	02:33:07,1497	139,438
2017.04.20	02:33:37,1597	139,441
2017.04.20	02:34:07,0747	139,444
2017.04.20	02:34:37,1007	139,447
2017.04.20	02:35:07,1107	139,449
2017.04.20	02:35:37,1367	139,451
2017.04.20	02:36:07,1477	139,455
2017.04.20	02:36:37,1577	139,457
2017.04.20	02:37:07,0877	139,459
2017.04.20	02:37:37,0987	139,459
2017.04.20	02:38:07,1087	139,454
2017.04.20	02:38:37,1347	139,454
2017.04.20	02:39:07,1457	139,455
2017.04.20	02:39:37,1557	139,454
2017.04.20	02:40:07,0867	139,450
2017.04.20	02:40:37,0967	139,452
2017.04.20	02:41:07,1227	139,451
2017.04.20	02:41:37,1337	139,455
2017.04.20	02:42:07,1597	139,459
2017.04.20	02:42:37,1537	139,458
2017.04.20	02:43:07,0847	139,462
2017.04.20	02:43:37,1107	139,464
2017.04.20	02:44:07,1207	139,468
2017.04.20	02:44:37,1467	139,468
2017.04.20	02:45:07,1417	139,476
2017.04.20	02:45:37,1677	139,473
2017.04.20	02:46:07,0987	139,475
2017.04.20	02:46:37,1087	139,476
2017.04.20	02:47:07,1187	139,476
2017.04.20	02:47:37,1297	139,478
2017.04.20	02:48:07,1557	139,486
2017.04.20	02:48:37,1657	139,488
2017.04.20	02:49:07,0967	139,492
2017.04.20	02:49:37,1067	139,490
2017.04.20	02:50:07,1167	139,494
2017.04.20	02:50:37,1437	139,495
2017.04.20	02:51:07,1537	139,496
2017.04.20	02:51:37,0837	139,506
2017.04.20	02:52:07,0987	139,510
2017.04.20	02:52:37,1047	139,513
2017.04.20	02:53:07,1157	139,512
2017.04.20	02:53:37,1417	139,507
2017.04.20	02:54:07,1517	139,506
2017.04.20	02:54:37,0817	139,500
2017.04.20	02:55:07,0927	139,498
2017.04.20	02:55:37,1187	139,500
2017.04.20	02:56:07,1287	139,498
2017.04.20	02:56:37,1397	139,495
2017.04.20	02:57:07,1657	139,498
2017.04.20	02:57:37,0807	139,496
2017.04.20	02:58:07,0907	139,499
2017.04.20	02:58:37,1167	139,502
2017.04.20	02:59:07,1307	139,503
2017.04.20	02:59:37,1377	139,513
2017.04.20	03:00:07,1637	139,507
2017.04.20	03:00:37,0787	139,502
2017.04.20	03:01:07,1047	139,502
2017.04.20	03:01:37,1157	139,505
2017.04.20	03:02:07,1257	139,501
2017.04.20	03:02:37,1517	139,503
2017.04.20	03:03:07,1667	139,498
2017.04.20	03:03:37,0787	139,500
2017.04.20	03:04:07,1027	139,500
2017.04.20	03:04:37,1127	139,500
2017.04.20	03:05:07,1387	139,503
2017.04.20	03:05:37,1667	139,507
2017.04.20	03:06:07,1597	139,515
2017.04.20	03:06:37,0897	139,516
2017.04.20	03:07:07,1077	139,518
2017.04.20	03:07:37,1267	139,521
2017.04.20	03:08:07,1207	139,525
2017.04.20	03:08:37,1477	139,524
2017.04.20	03:09:07,1577	139,517
2017.04.20	03:09:37,0886	139,519
2017.04.20	03:10:07,1147	139,515
2017.04.20	03:10:37,1087	139,515
2017.04.20	03:11:07,1357	139,519
2017.04.20	03:11:37,1457	139,515
2017.04.20	03:12:07,1557	139,518
2017.04.20	03:12:37,0866	139,514
2017.04.20	03:13:07,0966	139,513
2017.04.20	03:13:37,1227	139,514
2017.04.20	03:14:07,1337	139,516
2017.04.20	03:14:37,1437	139,510
2017.04.20	03:15:07,1697	139,507
2017.04.20	03:15:37,0846	139,510
2017.04.20	03:16:07,1166	139,516
2017.04.20	03:16:37,1206	139,519
2017.04.20	03:17:07,1306	139,519
2017.04.20	03:17:37,1897	139,522
2017.04.20	03:18:07,1887	139,521
2017.04.20	03:18:37,0816	139,528
2017.04.20	03:19:07,0926	139,527
2017.04.20	03:19:37,1026	139,532
2017.04.20	03:20:07,1286	139,531
2017.04.20	03:20:37,1396	139,537
2017.04.20	03:21:07,1817	139,538
2017.04.20	03:21:37,0806	139,544
2017.04.20	03:22:07,0906	139,542
2017.04.20	03:22:37,1006	139,541
2017.04.20	03:23:07,1276	139,548
2017.04.20	03:23:37,1436	139,549
2017.04.20	03:24:07,1636	139,549
2017.04.20	03:24:37,0946	139,540
2017.04.20	03:25:07,0886	139,540
2017.04.20	03:25:37,1146	139,540
2017.04.20	03:26:07,1256	139,541
2017.04.20	03:26:37,1356	139,540
2017.04.20	03:27:07,1616	139,540
2017.04.20	03:27:37,0766	139,545
2017.04.20	03:28:07,0866	139,547
2017.04.20	03:28:37,1126	139,541
2017.04.20	03:29:07,1396	139,542
2017.04.20	03:29:37,1546	139,541
2017.04.20	03:30:07,1596	139,537
2017.04.20	03:30:37,0906	139,534
2017.04.20	03:31:07,1006	139,531
2017.04.20	03:31:37,1116	139,530
2017.04.20	03:32:07,1376	139,530
2017.04.20	03:32:37,1476	139,530
2017.04.20	03:33:07,1576	139,534
2017.04.20	03:33:37,0886	139,537
2017.04.20	03:34:07,0986	139,534
2017.04.20	03:34:37,1096	139,535
2017.04.20	03:35:07,1356	139,538
2017.04.20	03:35:37,1456	139,539
2017.04.20	03:36:07,1726	139,546
2017.04.20	03:36:37,0866	139,549
2017.04.20	03:37:07,0966	139,547
2017.04.20	03:37:37,1226	139,552
2017.04.20	03:38:07,1336	139,548
2017.04.20	03:38:37,1436	139,549
2017.04.20	03:39:07,1696	139,547
2017.04.20	03:39:37,0846	139,548
2017.04.20	03:40:07,1106	139,550
2017.04.20	03:40:37,1116	139,554
2017.04.20	03:41:07,1476	139,549
2017.04.20	03:41:37,1576	139,549
2017.04.20	03:42:07,1676	139,547
2017.04.20	03:42:37,0986	139,549
2017.04.20	03:43:07,0926	139,545
2017.04.20	03:43:37,1186	139,545
2017.04.20	03:44:07,1286	139,547
2017.04.20	03:44:37,1716	139,552
2017.04.20	03:45:07,1656	139,557
2017.04.20	03:45:37,0956	139,552
2017.04.20	03:46:07,1066	139,545
2017.04.20	03:46:37,1166	139,544
2017.04.20	03:47:07,1436	139,548
2017.04.20	03:47:37,1536	139,544
2017.04.20	03:48:07,0836	139,545
2017.04.20	03:48:37,0946	139,548
2017.04.20	03:49:07,1046	139,551
2017.04.20	03:49:37,1146	139,552
2017.04.20	03:50:07,1416	139,549
2017.04.20	03:50:37,1516	139,549
2017.04.20	03:51:07,0976	139,546
2017.04.20	03:51:37,0926	139,542
2017.04.20	03:52:07,1026	139,543
2017.04.20	03:52:37,1296	139,552
2017.04.20	03:53:07,1396	139,558
2017.04.20	03:53:37,1496	139,558
2017.04.20	03:54:07,0806	139,556
2017.04.20	03:54:37,0906	139,556
2017.04.20	03:55:07,1166	139,559
2017.04.20	03:55:37,1276	139,551
2017.04.20	03:56:07,1376	139,548
2017.04.20	03:56:37,1636	139,551
2017.04.20	03:57:07,0786	139,552
2017.04.20	03:57:37,1056	139,553
2017.04.20	03:58:07,1146	139,559
2017.04.20	03:58:37,1256	139,563
2017.04.20	03:59:07,1516	139,565
2017.04.20	03:59:37,1626	139,564
2017.04.20	04:00:07,0926	139,567
2017.04.20	04:00:37,1026	139,569
2017.04.20	04:01:07,1136	139,566
2017.04.20	04:01:37,1396	139,566
2017.04.20	04:02:07,1506	139,562
2017.04.20	04:02:37,1606	139,559
2017.04.20	04:03:07,0906	139,559
2017.04.20	04:03:37,1006	139,559
2017.04.20	04:04:07,1116	139,559
2017.04.20	04:04:37,1226	139,557
2017.04.20	04:05:07,1476	139,562
2017.04.20	04:05:37,1586	139,558
2017.04.20	04:06:07,0896	139,561
2017.04.20	04:06:37,0996	139,569
2017.04.20	04:07:07,1096	139,572
2017.04.20	04:07:37,1366	139,576
2017.04.20	04:08:07,1466	139,571
2017.04.20	04:08:37,1566	139,569
2017.04.20	04:09:07,0866	139,567
2017.04.20	04:09:37,0976	139,563
2017.04.20	04:10:07,1236	139,563
2017.04.20	04:10:37,1346	139,566
2017.04.20	04:11:07,1606	139,565
2017.04.20	04:11:37,1706	139,564
2017.04.20	04:12:07,0856	139,563
2017.04.20	04:12:37,1116	139,565
2017.04.20	04:13:07,1216	139,564
2017.04.20	04:13:37,1426	139,566
2017.04.20	04:14:07,1586	139,569
2017.04.20	04:14:37,1696	139,569
2017.04.20	04:15:07,0826	139,570
2017.04.20	04:15:37,0936	139,565
2017.04.20	04:16:07,1046	139,562
2017.04.20	04:16:37,1146	139,566
2017.04.20	04:17:07,1406	139,570
2017.04.20	04:17:37,1506	139,577
2017.04.20	04:18:07,0816	139,575
2017.04.20	04:18:37,0916	139,578
2017.04.20	04:19:07,1016	139,572
2017.04.20	04:19:37,1286	139,574
2017.04.20	04:20:07,1386	139,571
2017.04.20	04:20:37,1496	139,564
2017.04.20	04:21:07,0796	139,560
2017.04.20	04:21:37,0896	139,556
2017.04.20	04:22:07,1156	139,558
2017.04.20	04:22:37,1386	139,558
2017.04.20	04:23:07,1526	139,555
2017.04.20	04:23:37,1626	139,560
2017.04.20	04:24:07,1096	139,560
2017.04.20	04:24:37,1036	139,559
2017.04.20	04:25:07,1146	139,566
2017.04.20	04:25:37,1246	139,567
2017.04.20	04:26:07,1506	139,572
2017.04.20	04:26:37,1616	139,572
2017.04.20	04:27:07,0756	139,572
2017.04.20	04:27:37,1336	139,572
2017.04.20	04:28:07,1116	139,572
2017.04.20	04:28:37,1226	139,574
2017.04.20	04:29:07,1326	139,577
2017.04.20	04:29:37,1756	139,572
2017.04.20	04:30:07,0896	139,571
2017.04.20	04:30:37,1016	139,571
2017.04.20	04:31:07,1266	139,578
2017.04.20	04:31:37,1216	139,604
2017.04.20	04:32:07,1796	139,652
2017.04.20	04:32:37,1576	139,762
2017.04.20	04:33:07,0876	139,957
2017.04.20	04:33:37,0986	140,240
2017.04.20	04:34:07,1086	140,641
2017.04.20	04:34:37,1356	141,184
2017.04.20	04:35:07,1456	141,745
2017.04.20	04:35:37,1556	142,337
2017.04.20	04:36:07,0866	142,952
2017.04.20	04:36:37,0966	143,595
2017.04.20	04:37:07,1226	144,173
2017.04.20	04:37:37,1336	144,749
2017.04.20	04:38:07,1436	145,339
2017.04.20	04:38:37,1716	145,852
2017.04.20	04:39:07,0846	146,354
2017.04.20	04:39:37,0946	146,837
2017.04.20	04:40:07,1206	147,328
2017.04.20	04:40:37,1316	147,767
2017.04.20	04:41:07,1576	148,187
2017.04.20	04:41:37,1676	148,627
2017.04.20	04:42:07,0826	149,038
2017.04.20	04:42:37,1086	149,435
2017.04.20	04:43:07,1186	149,838
2017.04.20	04:43:37,1456	150,270
2017.04.20	04:44:07,1556	150,674
2017.04.20	04:44:37,0696	151,088
2017.04.20	04:45:07,0966	151,523
2017.04.20	04:45:37,1066	152,014
2017.04.20	04:46:07,1176	152,475
2017.04.20	04:46:37,1436	152,959
2017.04.20	04:47:07,1536	153,486
2017.04.20	04:47:37,0846	153,978
2017.04.20	04:48:07,0946	154,477
2017.04.20	04:48:37,1366	154,993
2017.04.20	04:49:07,1316	155,497
2017.04.20	04:49:37,1416	155,990
2017.04.20	04:50:07,1676	156,483
2017.04.20	04:50:37,0826	156,989
2017.04.20	04:51:07,0926	157,386
2017.04.20	04:51:37,1186	157,677
2017.04.20	04:52:07,1456	157,888
2017.04.20	04:52:37,1396	158,008
2017.04.20	04:53:07,1496	158,083
2017.04.20	04:53:37,0806	158,124
2017.04.20	04:54:07,1066	158,150
2017.04.20	04:54:37,1006	158,177
2017.04.20	04:55:07,1366	158,206
2017.04.20	04:55:37,1536	158,253
2017.04.20	04:56:07,1636	158,310
2017.04.20	04:56:37,0806	158,385
2017.04.20	04:57:07,0896	158,455
2017.04.20	04:57:37,1156	158,546
2017.04.20	04:58:07,1256	158,618
2017.04.20	04:58:37,1516	158,692
2017.04.20	04:59:07,1616	158,763
2017.04.20	04:59:37,0926	158,838
2017.04.20	05:00:07,1026	158,895
2017.04.20	05:00:37,1126	158,946
2017.04.20	05:01:07,1236	158,997
2017.04.20	05:01:37,1496	159,032
2017.04.20	05:02:07,1596	159,053
2017.04.20	05:02:37,1216	159,075
2017.04.20	05:03:07,1006	159,090
2017.04.20	05:03:37,1106	159,094
2017.04.20	05:04:07,1376	159,091
2017.04.20	05:04:37,1476	159,094
2017.04.20	05:05:07,1736	159,091
2017.04.20	05:05:37,0886	159,087
2017.04.20	05:06:07,1146	159,071
2017.04.20	05:06:37,1246	159,065
2017.04.20	05:07:07,1386	159,055
2017.04.20	05:07:37,1456	159,046
2017.04.20	05:08:07,1716	159,050
2017.04.20	05:08:37,0866	159,058
2017.04.20	05:09:07,1126	159,058
2017.04.20	05:09:37,1716	159,063
2017.04.20	05:10:07,1336	159,071
2017.04.20	05:10:37,1596	159,071
2017.04.20	05:11:07,1786	159,078
2017.04.20	05:11:37,0686	159,082
2017.04.20	05:12:07,0946	159,082
2017.04.20	05:12:37,1056	159,085
2017.04.20	05:13:07,1316	159,092
2017.04.20	05:13:37,1416	159,103
2017.04.20	05:14:07,1526	159,114
2017.04.20	05:14:37,0826	159,121
2017.04.20	05:15:07,0926	159,128
2017.04.20	05:15:37,1036	159,140
2017.04.20	05:16:07,1296	159,153
2017.04.20	05:16:37,2036	159,155
2017.04.20	05:17:07,1656	159,163
2017.04.20	05:17:37,0806	159,166
2017.04.20	05:18:07,0906	159,167
2017.04.20	05:18:37,1176	159,174
2017.04.20	05:19:07,1306	159,167
2017.04.20	05:19:37,1376	159,166
2017.04.20	05:20:07,1806	159,175
2017.04.20	05:20:37,0786	159,176
2017.04.20	05:21:07,0886	159,176
2017.04.20	05:21:37,1146	159,184
2017.04.20	05:22:07,1256	159,190
2017.04.20	05:22:37,1516	159,200
2017.04.20	05:23:07,1626	159,207
2017.04.20	05:23:37,0766	159,218
2017.04.20	05:24:07,0866	159,228
2017.04.20	05:24:37,1126	159,230
2017.04.20	05:25:07,1396	159,232
2017.04.20	05:25:37,1336	159,233
2017.04.20	05:26:07,1606	159,236
2017.04.20	05:26:37,0906	159,242
2017.04.20	05:27:07,1326	159,242
2017.04.20	05:27:37,1116	159,244
2017.04.20	05:28:07,1216	159,252
2017.04.20	05:28:37,1476	159,249
2017.04.20	05:29:07,1586	159,248
2017.04.20	05:29:37,0886	159,253
2017.04.20	05:30:07,0986	159,253
2017.04.20	05:30:37,1416	159,256
2017.04.20	05:31:07,1356	159,267
2017.04.20	05:31:37,1516	159,273
2017.04.20	05:32:07,1566	159,267
2017.04.20	05:32:37,0866	159,270
2017.04.20	05:33:07,0976	159,278
2017.04.20	05:33:37,1236	159,275
2017.04.20	05:34:07,1496	159,283
2017.04.20	05:34:37,1446	159,287
2017.04.20	05:35:07,1706	159,289
2017.04.20	05:35:37,0846	159,287
2017.04.20	05:36:07,0946	159,295
2017.04.20	05:36:37,1216	159,298
2017.04.20	05:37:07,1316	159,296
2017.04.20	05:37:37,1576	159,295
2017.04.20	05:38:07,1686	159,288
2017.04.20	05:38:37,0826	159,283
2017.04.20	05:39:07,1086	159,274
2017.04.20	05:39:37,1196	159,276
2017.04.20	05:40:07,1456	159,282
2017.04.20	05:40:37,1396	159,281
2017.04.20	05:41:07,0866	159,274
2017.04.20	05:41:37,0966	159,277
2017.04.20	05:42:07,0996	159,282
2017.04.20	05:42:37,0796	159,286
2017.04.20	05:43:07,0756	159,287
2017.04.20	05:43:37,0715	159,300
2017.04.20	05:44:07,0525	159,308
2017.04.20	05:44:37,0645	159,304
2017.04.20	05:45:07,0135	159,303
2017.04.20	05:45:36,9935	159,300
2017.04.20	05:46:06,9895	159,300
2017.04.20	05:46:36,9705	159,300
2017.04.20	05:47:06,9553	159,300
2017.04.20	05:47:36,9723	159,297
2017.04.20	05:48:06,9683	159,308
2017.04.20	05:48:36,9823	159,314
2017.04.20	05:49:06,9813	159,316
2017.04.20	05:49:36,9793	159,312
2017.04.20	05:50:06,9933	159,312
2017.04.20	05:50:36,9913	159,315
2017.04.20	05:51:06,9903	159,317
2017.04.20	05:51:36,9883	159,312
2017.04.20	05:52:07,0040	159,310
2017.04.20	05:52:37,0090	159,309
2017.04.20	05:53:07,0450	159,316
2017.04.20	05:53:37,0330	159,320
2017.04.20	05:54:07,0380	159,323
2017.04.20	05:54:37,0580	159,327
2017.04.20	05:55:07,0620	159,326
2017.04.20	05:55:37,0829	159,333
2017.04.20	05:56:07,0709	159,336
2017.04.20	05:56:37,0909	159,334
2017.04.20	05:57:07,0968	159,336
2017.04.20	05:57:37,1198	159,337
2017.04.20	05:58:07,1278	159,341
2017.04.20	05:58:37,1348	159,340
2017.04.20	05:59:07,1578	159,343
2017.04.20	05:59:37,0698	159,347
2017.04.20	06:00:07,0768	159,347
